Robot,X,Y
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
